name,time,RSSI,battery,gravity,interval,source,temp_units,temperature,tilt
measurements,1544469184268966504,-76,3.540146,0.201995,120,iSpindel000,C,18.0625,25.9696
measurements,1544469302836367044,-76,3.540146,0.199344,120,iSpindel000,C,18.0625,25.9647
measurements,1544469421312389126,-76,3.540146,0.188824,120,iSpindel000,C,18,25.94525
measurements,1544469539888271828,-76,3.540146,0.192425,120,iSpindel000,C,18,25.9519
measurements,1544469658367489905,-76,3.540146,0.206674,120,iSpindel000,C,18,25.97825
measurements,1544469776945138688,-76,3.540146,0.204812,120,iSpindel000,C,18,25.9748
measurements,1544469895428227215,-76,3.540146,0.18299,120,iSpindel000,C,18,25.93446
measurements,1544470014001158905,-76,3.540146,0.203977,120,iSpindel000,C,18,25.97326
measurements,1544470132479475407,-77,3.540146,0.209805,120,iSpindel000,C,18,25.98404
measurements,1544470250958178143,-76,3.540146,0.191758,120,iSpindel000,C,18,25.95067
measurements,1544470369462654066,-78,3.540146,0.202618,120,iSpindel000,C,18,25.97075
measurements,1544470487910924910,-77,3.540146,0.191312,120,iSpindel000,C,18.0625,25.94985
measurements,1544470606487942124,-77,3.540146,0.183977,120,iSpindel000,C,18.0625,25.93629
measurements,1544470724965571563,-77,3.540146,0.199355,120,iSpindel000,C,18.0625,25.96472
measurements,1544470845593357174,-78,3.540146,0.188891,120,iSpindel000,C,18.0625,25.94537
measurements,1544470963465290334,-76,3.540146,0.180388,120,iSpindel000,C,18.0625,25.92965
measurements,1544471081834372188,-77,3.54536,0.186665,120,iSpindel000,C,18.0625,25.94126
measurements,1544471200408669760,-76,3.540146,0.196091,120,iSpindel000,C,18.0625,25.95868
measurements,1544471318988524032,-76,3.540146,0.163892,120,iSpindel000,C,18.0625,25.89915
measurements,1544471437470845285,-76,3.540146,0.204665,120,iSpindel000,C,18.0625,25.97453
measurements,1544471556043078843,-76,3.540146,0.178743,120,iSpindel000,C,18.0625,25.92661
measurements,1544471674523355253,-75,3.540146,0.199827,120,iSpindel000,C,18.0625,25.96559
measurements,1544471793129168489,-75,3.540146,0.18867,120,iSpindel000,C,18.0625,25.94496
measurements,1544471911681348847,-75,3.540146,0.170642,120,iSpindel000,C,18.0625,25.91163
measurements,1544472030259434199,-75,3.540146,0.182797,120,iSpindel000,C,18.0625,25.9341
measurements,1544472148738001585,-75,3.540146,0.17755,120,iSpindel000,C,18.0625,25.9244
measurements,1544472267315206938,-76,3.540146,0.154918,120,iSpindel000,C,18.0625,25.88257
measurements,1544472383950175350,-75,3.540146,0.177677,120,iSpindel000,C,18.0625,25.92464
measurements,1544472503654926663,-75,3.540146,0.17925,120,iSpindel000,C,18.0625,25.92755
measurements,1544472622235675879,-76,3.540146,0.197629,120,iSpindel000,C,18.0625,25.96153
measurements,1544472740711960494,-75,3.540146,0.187441,120,iSpindel000,C,18.0625,25.94269
measurements,1544472859421952879,-75,3.540146,0.177347,120,iSpindel000,C,18.0625,25.92403
measurements,1544472979819204098,-74,3.540146,0.17794,120,iSpindel000,C,18.0625,25.92513
measurements,1544473099835468716,-75,3.540146,0.164475,120,iSpindel000,C,18.125,25.90023
measurements,1544473341807989735,-79,3.540146,0.186083,120,iSpindel000,C,18.125,25.94018
measurements,1544473457579365061,-75,3.534932,0.177484,120,iSpindel000,C,18.1875,25.92428
measurements,1544473577236366318,-75,3.540146,0.186876,120,iSpindel000,C,18.125,25.94164
measurements,1544473697766449638,-76,3.540146,0.193102,120,iSpindel000,C,18.125,25.95316
measurements,1544473818682158861,-75,3.540146,0.185504,120,iSpindel000,C,18.125,25.93911
measurements,1544473937629862161,-76,3.534932,0.17494,120,iSpindel000,C,18.1875,25.91958
measurements,1544474055858769358,-75,3.540146,0.177333,120,iSpindel000,C,18.1875,25.924
measurements,1544474172267526782,-75,3.534932,0.170403,120,iSpindel000,C,18.1875,25.91119
measurements,1544474291969244045,-76,3.534932,0.175816,120,iSpindel000,C,18.125,25.9212
measurements,1544474408604065816,-75,3.534932,0.202331,120,iSpindel000,C,18.1875,25.97022
measurements,1544474526266886613,-76,3.540146,0.193675,120,iSpindel000,C,18.125,25.95421
measurements,1544474645973779185,-76,3.540146,0.196107,120,iSpindel000,C,18.125,25.95871
measurements,1544474764441368435,-77,3.540146,0.175144,120,iSpindel000,C,18.125,25.91996
measurements,1544474882921683419,-76,3.540146,0.18966,120,iSpindel000,C,18.125,25.94679
measurements,1544475001392750719,-77,3.540146,0.187238,120,iSpindel000,C,18.125,25.94231
measurements,1544475119771056121,-76,3.540146,0.188258,120,iSpindel000,C,18.1875,25.9442
measurements,1544475238362684713,-76,3.540146,0.173444,120,iSpindel000,C,18.1875,25.91681
measurements,1544475356929043872,-76,3.540146,0.18572,120,iSpindel000,C,18.125,25.93951
measurements,1544475475329053836,-76,3.534932,0.16939,120,iSpindel000,C,18.125,25.90932
measurements,1544475593918164998,-76,3.540146,0.177617,120,iSpindel000,C,18.125,25.92453
measurements,1544475712256249624,-76,3.540146,0.172915,120,iSpindel000,C,18.125,25.91584
measurements,1544475828890539473,-75,3.534932,0.162934,120,iSpindel000,C,18.125,25.89738
measurements,1544475948493997120,-78,3.534932,0.170202,120,iSpindel000,C,18.125,25.91082
measurements,1544476067076328733,-76,3.534932,0.179767,120,iSpindel000,C,18.125,25.9285
measurements,1544476185663343539,-76,3.540146,0.179097,120,iSpindel000,C,18.125,25.92726
measurements,1544476304133340704,-77,3.534932,0.179709,120,iSpindel000,C,18.125,25.9284
measurements,1544476422608800999,-76,3.540146,0.171704,120,iSpindel000,C,18.125,25.9136
measurements,1544476541086367608,-76,3.540146,0.16243,120,iSpindel000,C,18.125,25.89645
measurements,1544476659765765807,-76,3.540146,0.162746,120,iSpindel000,C,18.125,25.89704
measurements,1544476778242119967,-76,3.540146,0.15442,120,iSpindel000,C,18.125,25.88165
measurements,1544476894881270494,-76,3.534932,0.170998,120,iSpindel000,C,18.125,25.91229
measurements,1544477014484387750,-76,3.540146,0.168555,120,iSpindel000,C,18.125,25.90778
measurements,1544477133059248149,-76,3.534932,0.161063,120,iSpindel000,C,18.0625,25.89392
measurements,1544477251637577275,-76,3.540146,0.160598,120,iSpindel000,C,18.125,25.89307
measurements,1544477370119985613,-76,3.540146,0.158283,120,iSpindel000,C,18.125,25.88879
measurements,1544477488696563378,-75,3.534932,0.17101,120,iSpindel000,C,18.125,25.91231
measurements,1544477605233138351,-76,3.534932,0.145754,120,iSpindel000,C,18.125,25.86563
measurements,1544477724935000057,-76,3.540146,0.173939,120,iSpindel000,C,18.125,25.91773
measurements,1544477843408819105,-76,3.534932,0.151597,120,iSpindel000,C,18.125,25.87643
measurements,1544477961832404556,-76,3.534932,0.15673,120,iSpindel000,C,18.125,25.88592
measurements,1544478080259633607,-75,3.534932,0.168209,120,iSpindel000,C,18.125,25.90714
measurements,1544478198739022071,-75,3.540146,0.172933,120,iSpindel000,C,18.125,25.91587
measurements,1544478319466539750,-76,3.534932,0.164789,120,iSpindel000,C,18.125,25.90081
measurements,1544478437362215208,-74,3.540146,0.158709,120,iSpindel000,C,18.1875,25.88957
measurements,1544478555889576423,-76,3.534932,0.150112,120,iSpindel000,C,18.1875,25.87368
measurements,1544478674283976637,-76,3.534932,0.147834,120,iSpindel000,C,18.1875,25.86947
measurements,1544478792885756325,-75,3.534932,0.14664,120,iSpindel000,C,18.1875,25.86726
measurements,1544478911240789925,-76,3.540146,0.143472,120,iSpindel000,C,18.1875,25.86141
measurements,1544479029836736966,-76,3.534932,0.151202,120,iSpindel000,C,18.1875,25.8757
measurements,1544479148395123420,-76,3.540146,0.144714,120,iSpindel000,C,18.1875,25.8637
measurements,1544479266872578145,-76,3.540146,0.161244,120,iSpindel000,C,18.1875,25.89426
measurements,1544479385250553431,-76,3.534932,0.150055,120,iSpindel000,C,18.1875,25.87358
measurements,1544479503828734220,-76,3.534932,0.146371,120,iSpindel000,C,18.1875,25.86677
measurements,1544479622407691085,-76,3.534932,0.131595,120,iSpindel000,C,18.25,25.83945
measurements,1544479740886957554,-75,3.534932,0.154326,120,iSpindel000,C,18.25,25.88147
measurements,1544479859462035324,-76,3.534932,0.150789,120,iSpindel000,C,18.25,25.87493
measurements,1544479978040754928,-75,3.534932,0.137549,120,iSpindel000,C,18.25,25.85046
measurements,1544480096628477001,-76,3.540146,0.138622,120,iSpindel000,C,18.25,25.85244
measurements,1544480215216962977,-75,3.534932,0.130193,120,iSpindel000,C,18.25,25.83686
measurements,1544480333679322758,-77,3.534932,0.140797,120,iSpindel000,C,18.3125,25.85646
measurements,1544480452255863467,-79,3.534932,0.132409,120,iSpindel000,C,18.3125,25.84096
measurements,1544480570733562589,-77,3.534932,0.13618,120,iSpindel000,C,18.3125,25.84793
measurements,1544480689314092410,-76,3.534932,0.124468,120,iSpindel000,C,18.3125,25.82628
measurements,1544480807891926124,-77,3.534932,0.13083,120,iSpindel000,C,18.3125,25.83804
measurements,1544480926370741806,-76,3.534932,0.145545,120,iSpindel000,C,18.3125,25.86524
measurements,1544481044852587411,-76,3.534932,0.134583,120,iSpindel000,C,18.3125,25.84498
measurements,1544481163325381631,-76,3.534932,0.125083,120,iSpindel000,C,18.3125,25.82742
measurements,1544481281801554430,-79,3.534932,0.127706,120,iSpindel000,C,18.3125,25.83226
measurements,1544481400277421391,-77,3.534932,0.125038,120,iSpindel000,C,18.375,25.82733
measurements,1544481518756615804,-77,3.534932,0.1346,120,iSpindel000,C,18.3125,25.84501
measurements,1544481637337850275,-77,3.540146,0.131121,120,iSpindel000,C,18.375,25.83858
measurements,1544481755815108991,-79,3.534932,0.139624,120,iSpindel000,C,18.375,25.85429
measurements,1544481874398133341,-77,3.540146,0.128902,120,iSpindel000,C,18.375,25.83447
measurements,1544481992866944917,-79,3.534932,0.111304,120,iSpindel000,C,18.375,25.80194
measurements,1544482111447423319,-77,3.534932,0.122299,120,iSpindel000,C,18.375,25.82227
measurements,1544482230029395047,-77,3.534932,0.115913,120,iSpindel000,C,18.375,25.81046
measurements,1544482348510102568,-77,3.540146,0.108118,120,iSpindel000,C,18.375,25.79606
measurements,1544482466881020006,-76,3.540146,0.116594,120,iSpindel000,C,18.375,25.81172
measurements,1544482585465161320,-79,3.534932,0.11238,120,iSpindel000,C,18.375,25.80393
measurements,1544482701888510856,-75,3.534932,0.100527,120,iSpindel000,C,18.375,25.78202
measurements,1544482821593312379,-79,3.534932,0.104559,120,iSpindel000,C,18.375,25.78948
measurements,1544482940274088313,-76,3.534932,0.120101,120,iSpindel000,C,18.375,25.81821
measurements,1544483059770660346,-76,3.534932,0.109852,120,iSpindel000,C,18.375,25.79926
measurements,1544483179895862536,-77,3.534932,0.089441,120,iSpindel000,C,18.375,25.76153
measurements,1544483299699598748,-79,3.534932,0.121464,120,iSpindel000,C,18.4375,25.82072
measurements,1544483419709617428,-76,3.534932,0.121215,120,iSpindel000,C,18.4375,25.82026
measurements,1544483538503493981,-75,3.534932,0.113918,120,iSpindel000,C,18.4375,25.80678
measurements,1544483656925916978,-76,3.534932,0.101385,120,iSpindel000,C,18.4375,25.78361
measurements,1544483775269058825,-77,3.534932,0.173202,120,iSpindel000,C,18.4375,25.91637
measurements,1544483894555339760,-77,3.534932,0.163615,120,iSpindel000,C,18.4375,25.89864
measurements,1544484012716398688,-79,3.534932,0.150281,120,iSpindel000,C,18.4375,25.87399
measurements,1544484131089427793,-76,3.534932,0.149834,120,iSpindel000,C,18.4375,25.87317
measurements,1544484249668267368,-76,3.534932,0.141705,120,iSpindel000,C,18.4375,25.85814
measurements,1544484368244596556,-77,3.534932,0.175689,120,iSpindel000,C,18.375,25.92096
measurements,1544484486725585954,-77,3.534932,0.15529,120,iSpindel000,C,18.4375,25.88325
measurements,1544484605121426493,-76,3.534932,0.158077,120,iSpindel000,C,18.4375,25.8884
measurements,1544484723576204112,-77,3.534932,0.145699,120,iSpindel000,C,18.4375,25.86552
measurements,1544484842052726756,-76,3.534932,0.148863,120,iSpindel000,C,18.4375,25.87137
measurements,1544484960528791422,-77,3.534932,0.137428,120,iSpindel000,C,18.375,25.85024
measurements,1544485079003934263,-77,3.534932,0.144578,120,iSpindel000,C,18.375,25.86345
measurements,1544485197594110958,-76,3.534932,0.129892,120,iSpindel000,C,18.4375,25.8363
measurements,1544485315958686733,-77,3.534932,0.161978,120,iSpindel000,C,18.375,25.89562
measurements,1544485434538158941,-77,3.534932,0.165876,120,iSpindel000,C,18.4375,25.90282
measurements,1544485553017091712,-76,3.534932,0.152486,120,iSpindel000,C,18.4375,25.87807
measurements,1544485671593429741,-77,3.534932,0.142833,120,iSpindel000,C,18.375,25.86023
measurements,1544485790175784799,-76,3.534932,0.147924,120,iSpindel000,C,18.375,25.86964
measurements,1544485908562908798,-77,3.540146,0.1433,120,iSpindel000,C,18.375,25.86109
measurements,1544486027029953612,-77,3.534932,0.139123,120,iSpindel000,C,18.375,25.85337
measurements,1544486145504391826,-75,3.534932,0.15068,120,iSpindel000,C,18.375,25.87473
measurements,1544486263979261135,-76,3.534932,0.142217,120,iSpindel000,C,18.375,25.85909
measurements,1544486382585149856,-76,3.534932,0.152205,120,iSpindel000,C,18.375,25.87755
measurements,1544486501137520662,-77,3.534932,0.147696,120,iSpindel000,C,18.375,25.86922
measurements,1544486619714865602,-76,3.534932,0.152282,120,iSpindel000,C,18.375,25.87769
measurements,1544486738215426671,-77,3.534932,0.140925,120,iSpindel000,C,18.3125,25.8567
measurements,1544486856668814760,-75,3.534932,0.144523,120,iSpindel000,C,18.3125,25.86335
measurements,1544486975150481193,-74,3.534932,0.153699,120,iSpindel000,C,18.3125,25.88031
measurements,1544487093629209967,-75,3.534932,0.144969,120,iSpindel000,C,18.3125,25.86417
measurements,1544487212104283016,-74,3.534932,0.151065,120,iSpindel000,C,18.3125,25.87544
measurements,1544487328633543811,-74,3.534932,0.147598,120,iSpindel000,C,18.3125,25.86903
measurements,1544487448340563818,-74,3.534932,0.137918,120,iSpindel000,C,18.3125,25.85114
measurements,1544487564973052985,-74,3.534932,0.157355,120,iSpindel000,C,18.3125,25.88707
measurements,1544487682633655988,-72,3.534932,0.170507,120,iSpindel000,C,18.25,25.91138
measurements,1544487800387818980,-74,3.534932,0.144657,120,iSpindel000,C,18.25,25.8636
measurements,1544487919996985455,-74,3.534932,0.135113,120,iSpindel000,C,18.25,25.84595
measurements,1544488036649899251,-74,3.534932,0.139703,120,iSpindel000,C,18.25,25.85444
measurements,1544488156321971987,-74,3.534932,0.142926,120,iSpindel000,C,18.25,25.8604
measurements,1544488272863890383,-74,3.534932,0.165703,120,iSpindel000,C,18.25,25.9025
measurements,1544488390521724879,-74,3.534932,0.150557,120,iSpindel000,C,18.1875,25.8745
measurements,1544488508079720850,-74,3.534932,0.13243,120,iSpindel000,C,18.1875,25.841
measurements,1544488625941936182,-74,3.534932,0.126931,120,iSpindel000,C,18.1875,25.83083
measurements,1544488745647730737,-73,3.534932,0.148096,120,iSpindel000,C,18.1875,25.86996
measurements,1544488862184057869,-74,3.534932,0.133118,120,iSpindel000,C,18.1875,25.84227
measurements,1544488979838201550,-74,3.534932,0.14994,120,iSpindel000,C,18.125,25.87336
measurements,1544489097492546617,-73,3.534932,0.160843,120,iSpindel000,C,18.125,25.89352
measurements,1544489217199212271,-74,3.534932,0.148104,120,iSpindel000,C,18.125,25.86997
measurements,1544489335577132382,-74,3.534932,0.1469,120,iSpindel000,C,18.125,25.86774
measurements,1544489454156034207,-74,3.534932,0.131549,120,iSpindel000,C,18.125,25.83937
measurements,1544489570791428307,-73,3.534932,0.127733,120,iSpindel000,C,18.125,25.83231
measurements,1544489690392438238,-74,3.534932,0.142485,120,iSpindel000,C,18.125,25.85958
measurements,1544489806926492505,-75,3.534932,0.136858,120,iSpindel000,C,18.125,25.84918
measurements,1544489924689153891,-74,3.529718,0.126626,120,iSpindel000,C,18.125,25.83027
measurements,1544490042345478881,-73,3.534932,0.135271,120,iSpindel000,C,18.125,25.84625
measurements,1544490162153825042,-74,3.534932,0.133546,120,iSpindel000,C,18.0625,25.84306
measurements,1544490280527865605,-74,3.534932,0.139213,120,iSpindel000,C,18.0625,25.85353
measurements,1544490397058957569,-74,3.534932,0.125792,120,iSpindel000,C,18.0625,25.82873
measurements,1544490514721390318,-73,3.534932,0.138406,120,iSpindel000,C,18.0625,25.85204
measurements,1544490632478248820,-73,3.534932,0.139471,120,iSpindel000,C,18.0625,25.85401
measurements,1544490750237464520,-74,3.534932,0.138439,120,iSpindel000,C,18.0625,25.8521
measurements,1544490867898305068,-74,3.514077,0.13664,120,iSpindel000,C,18,25.84878
measurements,1544490987601241876,-73,3.534932,0.128989,120,iSpindel000,C,18,25.83463
measurements,1544491106083527431,-74,3.534932,0.121346,120,iSpindel000,C,18,25.82051
measurements,1544491224558665454,-75,3.534932,0.133965,120,iSpindel000,C,18.0625,25.84383
measurements,1544491340983665851,-74,3.534932,0.113297,120,iSpindel000,C,18.0625,25.80563
measurements,1544491459563886569,-73,3.534932,0.128807,120,iSpindel000,C,18,25.8343
measurements,1544491579674423537,-74,3.534932,0.124044,120,iSpindel000,C,18,25.82549
measurements,1544491696845077666,-74,3.534932,0.115451,120,iSpindel000,C,18,25.80961
measurements,1544491813866835480,-74,3.534932,0.121441,120,iSpindel000,C,18,25.82068
measurements,1544491933466578388,-74,3.534932,0.116755,120,iSpindel000,C,18,25.81202
measurements,1544492049895743055,-72,3.534932,0.151281,120,iSpindel000,C,18,25.87584
measurements,1544492167762558711,-74,3.534932,0.148486,120,iSpindel000,C,17.9375,25.87068
measurements,1544492287361790359,-74,3.534932,0.124871,120,iSpindel000,C,17.9375,25.82702
measurements,1544492404023885806,-73,3.534932,0.140312,120,iSpindel000,C,17.9375,25.85557
measurements,1544492523701449407,-74,3.534932,0.138031,120,iSpindel000,C,17.9375,25.85135
measurements,1544492640132662665,-74,3.534932,0.139323,120,iSpindel000,C,17.9375,25.85374
measurements,1544492757788767929,-74,3.534932,0.135193,120,iSpindel000,C,17.9375,25.8461
measurements,1544492875446315199,-74,3.534932,0.127268,120,iSpindel000,C,17.9375,25.83145
measurements,1544492993208214562,-73,3.534932,0.13512,120,iSpindel000,C,17.9375,25.84597
measurements,1544493110967515816,-72,3.534932,0.13662,120,iSpindel000,C,17.875,25.84874
measurements,1544493230673835123,-73,3.534932,0.155643,120,iSpindel000,C,17.875,25.88391
measurements,1544493347203241887,-74,3.534932,0.137667,120,iSpindel000,C,17.875,25.85068
measurements,1544493464962642789,-72,3.534932,0.152381,120,iSpindel000,C,17.875,25.87788
measurements,1544493582620282845,-74,3.534932,0.144803,120,iSpindel000,C,17.875,25.86387
measurements,1544493702325867925,-74,3.534932,0.13652,120,iSpindel000,C,17.875,25.84856
measurements,1544493818959752333,-74,3.534932,0.143711,120,iSpindel000,C,17.875,25.86185
measurements,1544493938563575541,-74,3.534932,0.147342,120,iSpindel000,C,17.875,25.86856
measurements,1544494055093428593,-74,3.534932,0.145321,120,iSpindel000,C,17.875,25.86482
measurements,1544494174802203640,-72,3.534932,0.145597,120,iSpindel000,C,17.875,25.86534
measurements,1544494293377063433,-74,3.534932,0.147867,120,iSpindel000,C,17.875,25.86953
measurements,1544494412059403685,-74,3.534932,0.131386,120,iSpindel000,C,17.875,25.83907
measurements,1544494528589972121,-73,3.534932,0.123229,120,iSpindel000,C,17.875,25.82399
measurements,1544494646351249709,-73,3.534932,0.140053,120,iSpindel000,C,17.875,25.85509
measurements,1544494765952562705,-74,3.534932,0.135106,120,iSpindel000,C,17.875,25.84594
measurements,1544494882483937188,-73,3.534932,0.122397,120,iSpindel000,C,17.8125,25.82245
measurements,1544495000244672085,-73,3.534932,0.126891,120,iSpindel000,C,17.8125,25.83076
measurements,1544495118033927987,-74,3.534932,0.153536,120,iSpindel000,C,17.8125,25.88001
measurements,1544495235849263074,-74,3.534932,0.108568,120,iSpindel000,C,17.8125,25.79689
measurements,1544495355370945728,-74,3.534932,0.111713,120,iSpindel000,C,17.8125,25.8027
measurements,1544495471798950702,-74,3.534932,0.131281,120,iSpindel000,C,17.8125,25.83887
measurements,1544495589662024360,-74,3.534932,0.125817,120,iSpindel000,C,17.8125,25.82877
measurements,1544495709364524853,-74,3.534932,0.123638,120,iSpindel000,C,17.75,25.82474
measurements,1544495827846326933,-75,3.534932,0.129733,120,iSpindel000,C,17.8125,25.83601
measurements,1544495944392485141,-74,3.534932,0.124202,120,iSpindel000,C,17.8125,25.82579
measurements,1544496062135948503,-74,3.534932,0.133423,120,iSpindel000,C,17.75,25.84283
measurements,1544496179791648321,-74,3.534932,0.111456,120,iSpindel000,C,17.75,25.80223
measurements,1544496299599522595,-73,3.534932,0.118955,120,iSpindel000,C,17.75,25.81609
measurements,1544496416132347653,-74,3.534932,0.120922,120,iSpindel000,C,17.75,25.81972
measurements,1544496533688128020,-74,3.534932,0.125718,120,iSpindel000,C,17.75,25.82859
measurements,1544496651552767713,-73,3.534932,0.119773,120,iSpindel000,C,17.75,25.8176
measurements,1544496769111010043,-73,3.534932,0.122116,120,iSpindel000,C,17.75,25.82193
measurements,1544496886967552840,-74,3.534932,0.117923,120,iSpindel000,C,17.6875,25.81418
measurements,1544497004524935661,-73,3.534932,0.107022,120,iSpindel000,C,17.6875,25.79403
measurements,1544497122385257041,-75,3.534932,0.122811,120,iSpindel000,C,17.6875,25.82322
measurements,1544497240144307840,-74,3.534932,0.121062,120,iSpindel000,C,17.6875,25.81998
measurements,1544497359850554444,-74,3.534932,0.112158,120,iSpindel000,C,17.6875,25.80352
measurements,1544497478459930029,-74,3.534932,0.115709,120,iSpindel000,C,17.6875,25.81009
measurements,1544497594858219331,-73,3.534932,0.105431,120,iSpindel000,C,17.6875,25.79109
measurements,1544497712723091819,-72,3.534932,0.125073,120,iSpindel000,C,17.6875,25.8274
measurements,1544497830188041812,-73,3.534932,0.111358,120,iSpindel000,C,17.6875,25.80205
measurements,1544497949984480887,-74,3.534932,0.106196,120,iSpindel000,C,17.6875,25.7925
measurements,1544498066521084124,-73,3.534932,0.10705,120,iSpindel000,C,17.6875,25.79408
measurements,1544498184177957807,-74,3.534932,0.109268,120,iSpindel000,C,17.6875,25.79818
measurements,1544498303781133722,-74,3.534932,0.11726,120,iSpindel000,C,17.625,25.81295
measurements,1544498420413294161,-74,3.534932,0.103174,120,iSpindel000,C,17.625,25.78692
measurements,1544498540222737263,-74,3.534932,0.107404,120,iSpindel000,C,17.625,25.79474
measurements,1544498659821365663,-74,3.534932,0.09852,120,iSpindel000,C,17.625,25.77831
measurements,1544498776158760635,-73,3.534932,0.084271,120,iSpindel000,C,17.625,25.75198
measurements,1544498893709078879,-73,3.534932,0.091694,120,iSpindel000,C,17.625,25.7657
measurements,1544499011570675516,-73,3.534932,0.097917,120,iSpindel000,C,17.625,25.7772
measurements,1544499129331795531,-73,3.534932,0.085734,120,iSpindel000,C,17.625,25.75468
measurements,1544499248960351247,-74,3.534932,0.100485,120,iSpindel000,C,17.5625,25.78195
measurements,1544499367516796898,-74,3.534932,0.11241,120,iSpindel000,C,17.625,25.80399
measurements,1544499486094777024,-74,3.534932,0.093137,120,iSpindel000,C,17.625,25.76837
measurements,1544499602423894140,-74,3.534932,0.087583,120,iSpindel000,C,17.625,25.7581
measurements,1544499720182920646,-74,3.534932,0.096049,120,iSpindel000,C,17.5625,25.77375
measurements,1544499838043949936,-73,3.534932,0.098129,120,iSpindel000,C,17.5625,25.77759
measurements,1544499955598934960,-74,3.534932,0.106447,120,iSpindel000,C,17.5625,25.79297
measurements,1544500073461004499,-74,3.534932,0.087463,120,iSpindel000,C,17.5625,25.75788
measurements,1544500191222831125,-74,3.514077,0.091571,120,iSpindel000,C,17.5625,25.76547
measurements,1544500310826729784,-74,3.534932,0.092017,120,iSpindel000,C,17.5625,25.7663
measurements,1544500429304270249,-74,3.534932,0.159373,120,iSpindel000,C,17.5625,25.8908
measurements,1544500545835083522,-73,3.534932,0.154675,120,iSpindel000,C,17.5625,25.88212
measurements,1544500663593516610,-74,3.534932,0.146907,120,iSpindel000,C,17.5625,25.86776
measurements,1544500781150148141,-74,3.534932,0.159422,120,iSpindel000,C,17.5,25.89089
measurements,1544500899011972563,-72,3.534932,0.149264,120,iSpindel000,C,17.5,25.87211
measurements,1544501016569623688,-74,3.534932,0.17088,120,iSpindel000,C,17.5,25.91207
measurements,1544501134226533538,-73,3.534932,0.126047,120,iSpindel000,C,17.5,25.8292
measurements,1544501254033614420,-74,3.534932,0.119282,120,iSpindel000,C,17.5,25.81669
measurements,1544501370564658036,-74,3.534932,0.136773,120,iSpindel000,C,17.5,25.84902
measurements,1544501490167666264,-74,3.534932,0.154789,120,iSpindel000,C,17.5,25.88233
measurements,1544501606801141943,-74,3.534932,0.14117,120,iSpindel000,C,17.5,25.85715
measurements,1544501726507621492,-74,3.534932,0.150169,120,iSpindel000,C,17.5,25.87379
measurements,1544501842933240161,-73,3.534932,0.14553,120,iSpindel000,C,17.5,25.86521
measurements,1544501960695206552,-73,3.534932,0.152055,120,iSpindel000,C,17.5,25.87727
measurements,1544502079273843293,-74,3.534932,0.138956,120,iSpindel000,C,17.4375,25.85306
measurements,1544502199385915742,-74,3.534932,0.158741,120,iSpindel000,C,17.5,25.88963
measurements,1544502317457395506,-74,3.534932,0.118541,120,iSpindel000,C,17.5,25.81532
measurements,1544502433984037359,-74,3.534932,0.144034,120,iSpindel000,C,17.5,25.86245
measurements,1544502553588585178,-74,3.534932,0.134055,120,iSpindel000,C,17.4375,25.844
measurements,1544502672066590748,-73,3.534932,0.168084,120,iSpindel000,C,17.4375,25.9069
measurements,1544502790542250076,-73,3.534932,0.145967,120,iSpindel000,C,17.5,25.86602
measurements,1544502909020284545,-73,3.534932,0.16245,120,iSpindel000,C,17.5,25.89649
measurements,1544503025547389698,-72,3.534932,0.154333,120,iSpindel000,C,17.4375,25.88149
measurements,1544503145254362619,-73,3.534932,0.158914,120,iSpindel000,C,17.4375,25.88995
measurements,1544503263833326985,-74,3.534932,0.166393,120,iSpindel000,C,17.4375,25.90378
measurements,1544503380262052737,-73,3.534932,0.152455,120,iSpindel000,C,17.4375,25.87801
measurements,1544503497918411809,-73,3.534932,0.160801,120,iSpindel000,C,17.4375,25.89344
measurements,1544503617730183936,-74,3.534932,0.167212,120,iSpindel000,C,17.4375,25.90529
measurements,1544503734363058229,-73,3.534932,0.176977,120,iSpindel000,C,17.4375,25.92335
measurements,1544503852020987009,-73,3.534932,0.14904,120,iSpindel000,C,17.4375,25.8717
measurements,1544503969677871889,-74,3.534932,0.15055,120,iSpindel000,C,17.4375,25.87449
measurements,1544504087541072422,-73,3.534932,0.174112,120,iSpindel000,C,17.375,25.91805
measurements,1544504205204267139,-74,3.534932,0.165868,120,iSpindel000,C,17.375,25.90281
measurements,1544504324805461127,-74,3.534932,0.163129,120,iSpindel000,C,17.375,25.89775
measurements,1544504441438927602,-74,3.534932,0.16008,120,iSpindel000,C,17.375,25.89211
measurements,1544504561245439326,-74,3.534932,0.172505,120,iSpindel000,C,17.375,25.91508
measurements,1544504679721697431,-73,3.534932,0.145444,120,iSpindel000,C,17.375,25.86505
measurements,1544504796255960093,-72,3.534932,0.156369,120,iSpindel000,C,17.375,25.88525
measurements,1544504915962376255,-73,3.534932,0.151542,120,iSpindel000,C,17.375,25.87633
measurements,1544505032594541468,-73,3.534932,0.149419,120,iSpindel000,C,17.375,25.8724
measurements,1544505150252863123,-73,3.534932,0.152619,120,iSpindel000,C,17.3125,25.87832
measurements,1544505267912287195,-73,3.534932,0.153244,120,iSpindel000,C,17.3125,25.87947
measurements,1544505385671157256,-74,3.534932,0.122393,120,iSpindel000,C,17.3125,25.82244
measurements,1544505505581180629,-74,3.534932,0.148534,120,iSpindel000,C,17.3125,25.87076
measurements,1544505622014264876,-74,3.534932,0.153588,120,iSpindel000,C,17.3125,25.88011
